Facility ID,Facility Name,Address,City,State,ZIP Code,County Name,Phone Number,Hospital Type,Hospital Ownership,Emergency Services,Meets criteria for promoting interoperability of EHRs,Hospital overall rating,Hospital overall rating footnote,MORT Group Measure Count,Count of Facility MORT Measures,Count of MORT Measures Better,Count of MORT Measures No Different,Count of MORT Measures Worse,MORT Group Footnote,Safety Group Measure Count,Count of Facility Safety Measures,Count of Safety Measures Better,Count of Safety Measures No Different,Count of Safety Measures Worse,Safety Group Footnote,READM Group Measure Count,Count of Facility READM Measures,Count of READM Measures Better,Count of READM Measures No Different,Count of READM Measures Worse,READM Group Footnote,Pt Exp Group Measure Count,Count of Facility Pt Exp Measures,Pt Exp Group Footnote,TE Group Measure Count,Count of Facility TE Measures,TE Group Footnote
454139,SUN BEHAVIORAL HOUSTON,7601 FANNIN STREET,HOUSTON,TX,77054,Harris,(713) 795-5025,Psychiatric,Proprietary,Yes,,,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,19.0,Not Available,Not Available,19.0
454141,PALMS BEHAVIORAL HEALTH,613 VICTORIA LANE,HARLINGEN,TX,78550,Cameron,(956) 365-2600,Psychiatric,Proprietary,No,,,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,19.0,Not Available,Not Available,19.0
454144,WOODLAND SPRINGS,15860 OLD CONROE ROAD,CONROE,TX,77384,Montgomery,(936) 270-7520,Psychiatric,Proprietary,No,,,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,19.0,Not Available,Not Available,19.0
454146,RIO VISTA BEHAVIORAL HEALTH,1390 NORTHWESTERN DR.,EL PASO,TX,79912,El Paso,(915) 493-8564,Psychiatric,Proprietary,No,,,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,19.0,Not Available,Not Available,19.0
454147,OCEANS BEHAVIORAL HOSPITAL OF PASADENA,4001 PRESTON AVENUE,PASADENA,TX,77505,Harris,(832) 619-8836,Psychiatric,Proprietary,No,,,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,19.0,Not Available,Not Available,19.0
454148,PERIMETER BEHAVIORAL HOSPITAL OF ARLINGTON,7000 US HIGHWAY 287,ARLINGTON,TX,76001,Tarrant,(817) 662-6341,Psychiatric,Proprietary,No,,,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,19.0,Not Available,Not Available,19.0
454149,PERIMETER BEHAVIORAL HOSPITAL OF DALLAS,2696 W WALNUT STREET,GARLAND,TX,75042,Dallas,(972) 370-5517,Psychiatric,Proprietary,No,,,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,19.0,Not Available,Not Available,19.0
454150,OCEANS BEHAVIORAL HOSPITAL OF WACO,5931 CROSSLAKE PARKWAY,WACO,TX,76712,McLennan,(254) 870-4874,Psychiatric,Proprietary,No,,,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,19.0,Not Available,Not Available,19.0
463302,SHRINERS HOSPITALS FOR CHILDREN - SALT LAKE CITY,1275 EAST FAIRFAX ROAD,SALT LAKE CITY,UT,84103,Salt Lake,(801) 536-3500,Childrens,Voluntary non-profit - Private,No,,,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,19.0,Not Available,Not Available,19.0
464001,UTAH STATE HOSPITAL,1300 EAST CENTER STREET,PROVO,UT,84605,Utah,(801) 344-4400,Psychiatric,Government - State,Yes,,,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,19.0,Not Available,Not Available,19.0
464011,COPPER HILLS YOUTH CENTER,5899 WEST RIVENDELL DRIVE,WEST JORDAN,UT,84088,Salt Lake,(801) 561-3377,Psychiatric,Voluntary non-profit - Private,No,,,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,19.0,Not Available,Not Available,19.0
464012,MARIAN CENTER,451 EAST BISHOP FEDERAL LANE,SALT LAKE CITY,UT,84115,Salt Lake,(801) 468-6856,Psychiatric,Proprietary,No,,,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,19.0,Not Available,Not Available,19.0
464013,SALT LAKE BEHAVIORAL HEALTH,3802 SOUTH 700 EAST,SALT LAKE CITY,UT,84106,Salt Lake,(801) 264-6035,Psychiatric,Proprietary,No,,,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,19.0,Not Available,Not Available,19.0
464014,PROVO CANYON BEHAVIORAL HOSPITAL,1350 EAST 750 NORTH,OREM,UT,84097,Utah,(801) 852-2273,Psychiatric,Proprietary,No,,,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,19.0,Not Available,Not Available,19.0
464015,HIGHLAND RIDGE HOSPITAL,7309 SOUTH 180 WEST,MIDVALE,UT,84047,Salt Lake,(801) 569-2153,Psychiatric,Proprietary,No,,,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,19.0,Not Available,Not Available,19.0
474001,BRATTLEBORO RETREAT,ANNA MARSH LANE PO BOX 803,BRATTLEBORO,VT,5301,Windham,(802) 257-7785,Psychiatric,Voluntary non-profit - Private,Yes,,,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,19.0,Not Available,Not Available,19.0
474004,VERMONT PSYCHIATRIC CARE HOSPITAL,350 FISHER ROAD,BERLIN,VT,5602,Washington,(802) 888-6770,Psychiatric,Government - State,No,,,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,19.0,Not Available,Not Available,19.0
490001,NORTON COMMUNITY HOSPITAL,100  15TH NW STREET,NORTON,VA,24273,Norton City,(276) 439-1000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,4,,7,5,0,5,0,,8,3,0,3,0,,11,8,0,8,0,,8,8,,14,12,
490011,BON SECOURS DEPAUL MEDICAL CENTER,150 KINGSLEY LANE,NORFOLK,VA,23505,Norfolk City,(757) 889-5000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,2,,7,6,0,6,0,,8,6,2,4,0,,11,8,0,6,2,,8,8,,14,10,
49001F,Fort Belvoir Community Hospital,9300 DeWitt Loop,Fort Belvoir,VA,22060,Fairfax,(571) 231-3224,Acute Care - Department of Defense,Department of Defense,Yes,,,22.0,Not Available,Not Available,Not Available,Not Available,Not Available,22.0,Not Available,Not Available,Not Available,Not Available,Not Available,22.0,Not Available,Not Available,Not Available,Not Available,Not Available,22.0,Not Available,Not Available,22.0,Not Available,Not Available,22.0
49005F,1st Medical Group (Langley AFB),633 MDG 77 Nealy Ave,Langley,VA,23665,Hampton City,(757) 225-7630,Acute Care - Department of Defense,Department of Defense,Yes,,,22.0,Not Available,Not Available,Not Available,Not Available,Not Available,22.0,Not Available,Not Available,Not Available,Not Available,Not Available,22.0,Not Available,Not Available,Not Available,Not Available,Not Available,22.0,Not Available,Not Available,22.0,Not Available,Not Available,22.0
49008F,NMC Portsmouth,620 John Paul Jones Circle,Portsmouth,VA,23708,Portsmouth City,(757) 953-5008,Acute Care - Department of Defense,Department of Defense,Yes,,,22.0,Not Available,Not Available,Not Available,Not Available,Not Available,22.0,Not Available,Not Available,Not Available,Not Available,Not Available,22.0,Not Available,Not Available,Not Available,Not Available,Not Available,22.0,Not Available,Not Available,22.0,Not Available,Not Available,22.0
493302,CHILDREN'S HOSP OF RICHMOND OF THE VCU HEALTH SYS,2924 BROOK ROAD,RICHMOND,VA,23220,Richmond City,(804) 321-7474,Childrens,Voluntary non-profit - Private,No,,,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,19.0,Not Available,Not Available,19.0
494010,NORTHERN VIRGINIA MENTAL HEALTH INSTI,3302 GALLOWS RD,FALLS CHURCH,VA,22042,Fairfax,(703) 207-7100,Psychiatric,Government - State,No,,,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,19.0,Not Available,Not Available,19.0
494017,SOUTHERN VIRGINIA MENTAL HEALTH INSTITUTE,382 TAYLOR DRIVE,DANVILLE,VA,24541,Danville City,(434) 799-6220,Psychiatric,Government - State,Yes,,,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,19.0,Not Available,Not Available,19.0
494021,WESTERN STATE HOSPITAL,1301 RICHMOND ROAD,STAUNTON,VA,24402,Staunton City,(540) 332-8000,Psychiatric,Government - State,Yes,,,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,19.0,Not Available,Not Available,19.0
494022,POPLAR SPRINGS HOSPITAL,350 POPLAR DRIVE  PO BOX 3060,PETERSBURG,VA,23805,Petersburg City,(804) 733-6874,Psychiatric,Proprietary,No,,,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,19.0,Not Available,Not Available,19.0
494023,DOMINION HOSPITAL,2960 SLEEPY HOLLOW ROAD,FALLS CHURCH,VA,22044,Fairfax,(703) 536-2000,Psychiatric,Voluntary non-profit - Private,No,,,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,19.0,Not Available,Not Available,19.0
494025,VIRGINIA BEACH PSYCHIATRIC CENTER,1100 FIRST COLONIAL ROAD,VIRGINIA BEACH,VA,23454,Virginia Beach City,(757) 496-6000,Psychiatric,Proprietary,No,,,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,19.0,Not Available,Not Available,19.0
494029,SOUTHWESTERN VIRGINIA MENTAL HEALTH INSTITUTE,340 BAGLEY CIRCLE,MARION,VA,24354,Smyth,(276) 783-1200,Psychiatric,Government - State,No,,,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,19.0,Not Available,Not Available,19.0
494032,THE PAVILION AT WILLIAMSBURG PLACE,5483 MOORETOWN ROAD,WILLIAMSBURG,VA,23188,James City,(757) 941-6400,Psychiatric,Proprietary,No,,,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,19.0,Not Available,Not Available,19.0
500001,UW MEDICINE/NORTHWEST HOSPITAL,1550 NORTH 115TH STREET,SEATTLE,WA,98133,King,(206) 368-1700,Acute Care Hospitals,Voluntary non-profit - Other,Yes,,4,,7,6,0,6,0,,8,7,0,7,0,,11,10,4,6,0,,8,8,,14,10,
50005F,Madigan AMC (FT Lewis),9040 Jackson Avenue,Tacoma,WA,98431,Pierce,(253) 968-1110,Acute Care - Department of Defense,Department of Defense,Yes,,,22.0,Not Available,Not Available,Not Available,Not Available,Not Available,22.0,Not Available,Not Available,Not Available,Not Available,Not Available,22.0,Not Available,Not Available,Not Available,Not Available,Not Available,22.0,Not Available,Not Available,22.0,Not Available,Not Available,22.0
50006F,NH Bremerton,1 Boone Road,Bremerton,WA,98312,Kitsap,(360) 475-4232,Acute Care - Department of Defense,Department of Defense,No,,,22.0,Not Available,Not Available,Not Available,Not Available,Not Available,22.0,Not Available,Not Available,Not Available,Not Available,Not Available,22.0,Not Available,Not Available,Not Available,Not Available,Not Available,22.0,Not Available,Not Available,22.0,Not Available,Not Available,22.0
50014F,NH Oak Harbor,3475 North Saratoga Street,Oak Harbor,WA,98277,Island,(360) 257-9500,Acute Care - Department of Defense,Department of Defense,No,,,22.0,Not Available,Not Available,Not Available,Not Available,Not Available,22.0,Not Available,Not Available,Not Available,Not Available,Not Available,22.0,Not Available,Not Available,Not Available,Not Available,Not Available,22.0,Not Available,Not Available,22.0,Not Available,Not Available,22.0
504002,BHC FAIRFAX HOSPITAL,10200 NE 132ND ST,KIRKLAND,WA,98034,King,(425) 821-2000,Psychiatric,Proprietary,No,,,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,19.0,Not Available,Not Available,19.0
504004,EASTERN STATE HOSPITAL,850 MAPLE STREET - P O BOX  A,MEDICAL LAKE,WA,99022,Spokane,(509) 565-4000,Psychiatric,Government - State,No,,,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,19.0,Not Available,Not Available,19.0
504008,LOURDES COUNSELING CENTER,1175 CARONDELET DRIVE,RICHLAND,WA,99352,Benton,(509) 943-9104,Psychiatric,Voluntary non-profit - Private,No,,,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,19.0,Not Available,Not Available,19.0
504009,NAVOS - INPATIENT SERVICES,2600 SOUTHWEST HOLDEN,SEATTLE,WA,98126,King,(206) 933-7299,Psychiatric,Voluntary non-profit - Private,No,,,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,19.0,Not Available,Not Available,19.0
504011,CASCADE BEHAVIORAL HOSPITAL,12844 MILITARY ROAD SOUTH,TUKWILA,WA,98168,King,(206) 244-0180,Psychiatric,Proprietary,No,,,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,19.0,Not Available,Not Available,19.0
504012,SMOKEY POINT BEHAVIORAL HOSPITAL,3955 156TH ST NE,MARYSVILLE,WA,98271,Snohomish,(212) 243-5565,Psychiatric,Proprietary,No,,,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,Not Available,Not Available,Not Available,19.0,Not Available,Not Available,19.0,Not Available,Not Available,19.0
